Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
1491726,WHOSIS_000001,COUNTRY,TCD,YEAR,AFR,Africa,SEX,SEX_MLE,2003,,,,,,,50.7 [49.7-51.7],50.70743637,49.73477241,51.65293794,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1491826,WHOSIS_000001,COUNTRY,FJI,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2009,,,,,,,69.1 [68.9-69.5],69.14116694,68.88962549,69.49688679,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1492020,WHOSIS_000001,COUNTRY,NOR,YEAR,EUR,Europe,SEX,SEX_MLE,2009,,,,,,,78.6 [78.6-78.7],78.61575297,78.59854185,78.71025574,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1492112,WHOSIS_000001,COUNTRY,BRN,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2021,,,,,,,78.6 [78.3-79.0],78.56670577,78.31002287,78.96077789,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1492411,WHOSIS_000001,COUNTRY,PER,YEAR,AMR,Americas,SEX,SEX_BTSX,2018,,,,,,,79.0 [78.6-79.6],78.99013811,78.57918498,79.62816745,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1492713,WHOSIS_000001,COUNTRY,JAM,YEAR,AMR,Americas,SEX,SEX_MLE,2016,,,,,,,69.6 [68.9-70.3],69.59322352,68.91795243,70.26807113,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1493555,WHOSIS_000001,COUNTRY,DEU,YEAR,EUR,Europe,SEX,SEX_MLE,2016,,,,,,,78.4 [78.3-78.4],78.35184162,78.29090248,78.41278075,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1495787,WHOSIS_000001,COUNTRY,JAM,YEAR,AMR,Americas,SEX,SEX_FMLE,2016,,,,,,,75.2 [75.0-75.6],75.2312798,74.9749716,75.6456295,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1497124,WHOSIS_000001,COUNTRY,TJK,YEAR,EUR,Europe,SEX,SEX_FMLE,2014,,,,,,,73.9 [73.5-74.3],73.89104445,73.50332085,74.31825071,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1499176,WHOSIS_000001,COUNTRY,COG,YEAR,AFR,Africa,SEX,SEX_FMLE,2017,,,,,,,63.2 [62.3-64.1],63.19296014,62.33943246,64.06369801,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1499411,WHOSIS_000001,COUNTRY,CZE,YEAR,EUR,Europe,SEX,SEX_FMLE,2008,,,,,,,80.2 [80.2-80.3],80.24411924,80.21324286,80.33525454,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1499666,WHOSIS_000001,COUNTRY,BEL,YEAR,EUR,Europe,SEX,SEX_FMLE,2010,,,,,,,82.4 [82.4-82.5],82.37868743,82.37041743,82.46139661,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1499794,WHOSIS_000001,COUNTRY,LCA,YEAR,AMR,Americas,SEX,SEX_MLE,2019,,,,,,,72.5 [71.9-73.1],72.5305598,71.93279555,73.11636286,,2024-08-02T09:43:39.193+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1501897,WHOSIS_000001,COUNTRY,KGZ,YEAR,EUR,Europe,SEX,SEX_MLE,2009,,,,,,,64.9 [64.6-65.3],64.92405638,64.624212,65.30605223,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1502968,WHOSIS_000001,COUNTRY,MEX,YEAR,AMR,Americas,SEX,SEX_BTSX,2012,,,,,,,75.6 [75.5-75.8],75.6445679,75.50526306,75.83434644,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1504156,WHOSIS_000001,COUNTRY,BRB,YEAR,AMR,Americas,SEX,SEX_BTSX,2012,,,,,,,76.2 [76.0-76.5],76.23035481,76.04346394,76.48474389,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1506622,WHOSIS_000001,COUNTRY,MYS,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2002,,,,,,,76.0 [76.0-76.1],76.01007779,75.97498322,76.11127229,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1506989,WHOSIS_000001,COUNTRY,CPV,YEAR,AFR,Africa,SEX,SEX_FMLE,2003,,,,,,,75.9 [75.3-76.6],75.8742421,75.25577036,76.56006179,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1508084,WHOSIS_000001,COUNTRY,PRY,YEAR,AMR,Americas,SEX,SEX_BTSX,2008,,,,,,,75.0 [74.4-75.7],74.99888647,74.39743915,75.65769835,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1508540,WHOSIS_000001,COUNTRY,BEL,YEAR,EUR,Europe,SEX,SEX_FMLE,2013,,,,,,,82.7 [82.7-82.8],82.68693128,82.66899847,82.75621979,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1508552,WHOSIS_000001,COUNTRY,JPN,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2018,,,,,,,87.1 [87.0-87.1],87.05557891,87.00517116,87.10598665,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1509284,WHOSIS_000001,COUNTRY,THA,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2020,,,,,,,73.2 [72.5-74.0],73.23530393,72.45894097,74.0048289,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1510365,WHOSIS_000001,WORLDBANKINCOMEGROUP,WB_LMI,YEAR,,,SEX,SEX_BTSX,2000,,,,,,,62.6 [62.0-63.2],62.60002727,62.02886054,63.21947368,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1512121,WHOSIS_000001,COUNTRY,GRD,YEAR,AMR,Americas,SEX,SEX_FMLE,2018,,,,,,,75.5 [75.3-75.9],75.53801059,75.30990126,75.86769747,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1512939,WHOSIS_000001,COUNTRY,CMR,YEAR,AFR,Africa,SEX,SEX_FMLE,2002,,,,,,,54.1 [53.3-54.9],54.08880431,53.25789153,54.93270112,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1513529,WHOSIS_000001,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2002,,,,,,,54.9 [54.0-56.0],54.92199306,53.95335545,55.98962512,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1516278,WHOSIS_000001,COUNTRY,KIR,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2007,,,,,,,57.8 [57.0-59.0],57.83983609,57.03706071,58.9653518,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1516837,WHOSIS_000001,COUNTRY,NAM,YEAR,AFR,Africa,SEX,SEX_MLE,2013,,,,,,,58.5 [57.8-59.4],58.52406368,57.75228526,59.38096837,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1518847,WHOSIS_000001,COUNTRY,BRN,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2005,,,,,,,77.9 [77.7-78.2],77.92883132,77.71515144,78.23130699,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1519942,WHOSIS_000001,REGION,EMR,YEAR,,,SEX,SEX_MLE,2011,,,,,,,66.7 [66.0-67.6],66.73407386,65.99809949,67.55974124,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1520826,WHOSIS_000001,COUNTRY,TTO,YEAR,AMR,Americas,SEX,SEX_FMLE,2010,,,,,,,76.4 [76.1-76.7],76.39512779,76.10948998,76.68066278,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1521092,WHOSIS_000001,COUNTRY,HTI,YEAR,AMR,Americas,SEX,SEX_BTSX,2011,,,,,,,61.1 [60.2-62.0],61.10474412,60.17537797,62.0450565,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1521160,WHOSIS_000001,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2011,,,,,,,75.6 [75.3-76.0],75.63039833,75.30391565,76.04687719,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1521482,WHOSIS_000001,COUNTRY,SYC,YEAR,AFR,Africa,SEX,SEX_BTSX,2007,,,,,,,72.5 [72.3-72.7],72.47348081,72.29179011,72.7200043,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1521701,WHOSIS_000001,COUNTRY,ARG,YEAR,AMR,Americas,SEX,SEX_BTSX,2006,,,,,,,75.5 [75.5-75.6],75.5327089,75.50609525,75.61916334,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1522649,WHOSIS_000001,COUNTRY,GUY,YEAR,AMR,Americas,SEX,SEX_FMLE,2017,,,,,,,71.5 [70.9-72.3],71.51882469,70.8537008,72.33389898,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1522770,WHOSIS_000001,COUNTRY,GUY,YEAR,AMR,Americas,SEX,SEX_MLE,2010,,,,,,,63.1 [62.6-63.7],63.13247366,62.57539732,63.74125554,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1524699,WHOSIS_000001,COUNTRY,LVA,YEAR,EUR,Europe,SEX,SEX_FMLE,2021,,,,,,,77.9 [77.8-78.1],77.89727935,77.81195728,78.05620686,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1525636,WHOSIS_000001,COUNTRY,UGA,YEAR,AFR,Africa,SEX,SEX_MLE,2017,,,,,,,61.8 [61.1-62.7],61.81729071,61.10812506,62.65567199,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1526382,WHOSIS_000001,REGION,WPR,YEAR,,,SEX,SEX_BTSX,2002,,,,,,,72.5 [72.2-72.9],72.52305924,72.21858856,72.90004313,,2024-08-02T09:43:39.193+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1529345,WHOSIS_000001,COUNTRY,PRI,YEAR,AMR,Americas,SEX,SEX_MLE,2005,,,,,,,73.8 [73.8-74.0],73.84572986,73.76776437,74.01794304,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1529627,WHOSIS_000001,COUNTRY,DOM,YEAR,AMR,Americas,SEX,SEX_FMLE,2017,,,,,,,76.9 [76.3-77.6],76.93329049,76.31233329,77.61357399,,2024-08-02T09:43:39.193+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1529921,WHOSIS_000001,COUNTRY,GUY,YEAR,AMR,Americas,SEX,SEX_BTSX,2000,,,,,,,64.7 [64.2-65.1],64.65122902,64.2080672,65.08765121,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1530190,WHOSIS_000001,COUNTRY,BWA,YEAR,AFR,Africa,SEX,SEX_BTSX,2005,,,,,,,53.2 [51.7-55.0],53.16798551,51.67414667,54.98444587,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1532384,WHOSIS_000001,REGION,AFR,YEAR,,,SEX,SEX_FMLE,2007,,,,,,,58.7 [58.1-59.4],58.70539301,58.06730132,59.42551131,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1532440,WHOSIS_000001,COUNTRY,NGA,YEAR,AFR,Africa,SEX,SEX_FMLE,2007,,,,,,,59.5 [58.7-60.5],59.52226241,58.68209689,60.51676814,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1532618,WHOSIS_000001,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2016,,,,,,,71.1 [70.2-72.0],71.1253103,70.20349046,71.99643945,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1533771,WHOSIS_000001,COUNTRY,VEN,YEAR,AMR,Americas,SEX,SEX_MLE,2009,,,,,,,70.3 [70.3-70.5],70.33015622,70.27342028,70.45714161,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1536364,WHOSIS_000001,COUNTRY,ITA,YEAR,EUR,Europe,SEX,SEX_MLE,2007,,,,,,,78.5 [78.5-78.6],78.51294317,78.45572306,78.57016329,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1536946,WHOSIS_000001,COUNTRY,NAM,YEAR,AFR,Africa,SEX,SEX_MLE,2010,,,,,,,56.8 [55.9-57.7],56.84207604,55.85755093,57.72832454,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1538789,WHOSIS_000001,COUNTRY,PER,YEAR,AMR,Americas,SEX,SEX_MLE,2007,,,,,,,77.1 [76.6-77.7],77.06502397,76.57233473,77.6623888,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1538865,WHOSIS_000001,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2011,,,,,,,80.0 [79.8-80.2],79.9597015,79.83050648,80.17168355,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1539006,WHOSIS_000001,COUNTRY,KEN,YEAR,AFR,Africa,SEX,SEX_MLE,2016,,,,,,,62.6 [61.9-63.3],62.60123826,61.93070031,63.34837073,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1540622,WHOSIS_000001,COUNTRY,GAB,YEAR,AFR,Africa,SEX,SEX_FMLE,2011,,,,,,,64.0 [63.2-65.0],64.04017981,63.16812905,65.02482525,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1541946,WHOSIS_000001,COUNTRY,DZA,YEAR,AFR,Africa,SEX,SEX_FMLE,2021,,,,,,,76.6 [76.2-77.1],76.63874776,76.21037322,77.11371206,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1542307,WHOSIS_000001,COUNTRY,FRA,YEAR,EUR,Europe,SEX,SEX_BTSX,2006,,,,,,,80.5 [80.5-80.6],80.52598237,80.46266536,80.58929938,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1543136,WHOSIS_000001,COUNTRY,SEN,YEAR,AFR,Africa,SEX,SEX_FMLE,2013,,,,,,,68.1 [67.5-68.6],68.07280492,67.52945695,68.59686624,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1543282,WHOSIS_000001,REGION,WPR,YEAR,,,SEX,SEX_FMLE,2008,,,,,,,77.9 [77.7-78.2],77.89072098,77.67095671,78.21863016,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1543498,WHOSIS_000001,COUNTRY,PNG,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2005,,,,,,,63.0 [62.4-64.0],63.02312927,62.35060932,64.00239091,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1543746,WHOSIS_000001,COUNTRY,VUT,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2018,,,,,,,64.0 [63.5-64.7],64.02998651,63.49476701,64.69549986,,2024-08-02T09:43:39.193+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1543806,WHOSIS_000001,COUNTRY,CHL,YEAR,AMR,Americas,SEX,SEX_BTSX,2004,,,,,,,77.5 [77.5-77.6],77.54890712,77.53005886,77.63602734,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1544109,WHOSIS_000001,COUNTRY,SRB,YEAR,EUR,Europe,SEX,SEX_FMLE,2008,,,,,,,76.5 [76.4-76.6],76.46010717,76.41003502,76.59281122,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1544938,WHOSIS_000001,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2010,,,,,,,80.5 [80.1-80.9],80.45344335,80.12082637,80.88257928,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1547019,WHOSIS_000001,COUNTRY,TTO,YEAR,AMR,Americas,SEX,SEX_FMLE,2001,,,,,,,73.3 [73.0-73.7],73.28444294,73.00551072,73.7182029,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1547255,WHOSIS_000001,COUNTRY,MKD,YEAR,EUR,Europe,SEX,SEX_BTSX,2003,,,,,,,73.2 [73.1-73.4],73.22933201,73.10483287,73.40088602,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1547506,WHOSIS_000001,COUNTRY,ETH,YEAR,AFR,Africa,SEX,SEX_FMLE,2013,,,,,,,67.6 [67.1-68.1],67.59025978,67.09398624,68.12262452,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1548206,WHOSIS_000001,COUNTRY,NZL,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2006,,,,,,,77.9 [77.9-78.0],77.93207152,77.9075163,78.02265179,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1548207,WHOSIS_000001,COUNTRY,AZE,YEAR,EUR,Europe,SEX,SEX_BTSX,2006,,,,,,,67.6 [67.2-68.1],67.63797731,67.15537107,68.06678313,,2024-08-02T09:43:39.193+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1548574,WHOSIS_000001,COUNTRY,ECU,YEAR,AMR,Americas,SEX,SEX_BTSX,2015,,,,,,,77.2 [76.8-77.5],77.15293465,76.84089511,77.51731476,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1549367,WHOSIS_000001,COUNTRY,BWA,YEAR,AFR,Africa,SEX,SEX_BTSX,2007,,,,,,,55.8 [54.2-57.0],55.77024629,54.24907143,56.97522966,,2024-08-02T09:43:39.193+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1549454,WHOSIS_000001,REGION,WPR,YEAR,,,SEX,SEX_FMLE,2005,,,,,,,76.4 [76.1-76.8],76.41926249,76.13810991,76.7779001,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1549763,WHOSIS_000001,COUNTRY,GAB,YEAR,AFR,Africa,SEX,SEX_BTSX,2004,,,,,,,58.7 [57.9-59.6],58.70865642,57.90499009,59.62094486,,2024-08-02T09:43:39.193+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1550860,WHOSIS_000001,COUNTRY,DZA,YEAR,AFR,Africa,SEX,SEX_MLE,2020,,,,,,,73.0 [72.5-73.4],72.97748221,72.49785648,73.41573273,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1550868,WHOSIS_000001,COUNTRY,LVA,YEAR,EUR,Europe,SEX,SEX_BTSX,2015,,,,,,,74.8 [74.7-74.9],74.8108617,74.7156915,74.94722867,,2024-08-02T09:43:39.193+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1551790,WHOSIS_000001,COUNTRY,HRV,YEAR,EUR,Europe,SEX,SEX_BTSX,2014,,,,,,,78.1 [78.0-78.2],78.05645984,77.99716466,78.17906549,,2024-08-02T09:43:39.193+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1552351,WHOSIS_000001,COUNTRY,FSM,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2000,,,,,,,63.6 [63.0-64.4],63.55831516,62.98914313,64.42727683,,2024-08-02T09:43:39.193+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1552454,WHOSIS_000001,COUNTRY,BOL,YEAR,AMR,Americas,SEX,SEX_FMLE,2005,,,,,,,69.7 [69.1-70.4],69.66468814,69.13679792,70.36392036,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1552606,WHOSIS_000001,COUNTRY,ZMB,YEAR,AFR,Africa,SEX,SEX_BTSX,2009,,,,,,,56.6 [55.7-57.5],56.61649649,55.74123174,57.53640015,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1552701,WHOSIS_000001,COUNTRY,SEN,YEAR,AFR,Africa,SEX,SEX_BTSX,2005,,,,,,,62.4 [61.9-63.0],62.36297007,61.94892237,62.96290003,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1554094,WHOSIS_000001,COUNTRY,PRK,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2011,,,,,,,67.2 [66.5-68.0],67.20523022,66.48239755,67.97872786,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1555999,WHOSIS_000001,COUNTRY,ARM,YEAR,EUR,Europe,SEX,SEX_MLE,2020,,,,,,,62.7 [62.5-63.0],62.7331864,62.46504229,63.01192383,,2024-08-02T09:43:39.193+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1557144,WHOSIS_000001,REGION,EMR,YEAR,,,SEX,SEX_MLE,2008,,,,,,,66.1 [65.5-66.9],66.14281556,65.50758741,66.92467742,,2024-08-02T09:43:39.193+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1557639,WHOSIS_000001,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2021,,,,,,,63.0 [62.1-64.3],63.04217767,62.07682248,64.25413209,,2024-08-02T09:43:39.193+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1557840,WHOSIS_000001,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2005,,,,,,,78.0 [77.5-78.7],78.03320561,77.46711908,78.70826677,,2024-08-02T09:43:39.193+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1557933,WHOSIS_000001,COUNTRY,TON,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2003,,,,,,,68.3 [67.8-68.7],68.27035775,67.79815792,68.74588102,,2024-08-02T09:43:39.193+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1558305,WHOSIS_000001,COUNTRY,ISL,YEAR,EUR,Europe,SEX,SEX_FMLE,2016,,,,,,,83.6 [83.5-83.8],83.64250607,83.52455896,83.83410242,,2024-08-02T09:43:39.193+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1559163,WHOSIS_000001,COUNTRY,BRA,YEAR,AMR,Americas,SEX,SEX_BTSX,2011,,,,,,,74.0 [73.8-74.3],74.01518436,73.837449,74.29752066,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1559515,WHOSIS_000001,COUNTRY,BRB,YEAR,AMR,Americas,SEX,SEX_FMLE,2013,,,,,,,77.3 [77.1-77.6],77.31022189,77.11666126,77.58213299,,2024-08-02T09:43:39.193+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1560219,WHOSIS_000001,COUNTRY,CRI,YEAR,AMR,Americas,SEX,SEX_FMLE,2011,,,,,,,82.7 [82.6-82.8],82.67166848,82.58759682,82.81793079,,2024-08-02T09:43:39.193+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1562915,WHOSIS_000001,COUNTRY,VEN,YEAR,AMR,Americas,SEX,SEX_BTSX,2010,,,,,,,74.7 [74.6-74.8],74.662242,74.5772738,74.78441077,,2024-08-02T09:43:39.193+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1562966,WHOSIS_000001,COUNTRY,GUY,YEAR,AMR,Americas,SEX,SEX_FMLE,2009,,,,,,,69.2 [68.8-69.7],69.20216955,68.78288402,69.70078819,,2024-08-02T09:43:39.193+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1564465,WHOSIS_000001,WORLDBANKINCOMEGROUP,WB_HI,YEAR,,,SEX,SEX_MLE,2012,,,,,,,77.6 [77.6-77.6],77.56079419,77.55819423,77.63293025,,2024-08-02T09:43:39.193+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1565724,WHOSIS_000001,COUNTRY,STP,YEAR,AFR,Africa,SEX,SEX_MLE,2001,,,,,,,63.2 [62.5-64.0],63.22749951,62.53500727,64.00416811,,2024-08-02T09:43:39.193+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
