SpatialDimType,SpatialDim,Dim1,TimeDim,NumericValue
COUNTRY,BEN,Male,2014,60.01569183
COUNTRY,BGD,Both,2002,66.35390682
COUNTRY,MNG,Both,2012,67.84058521
COUNTRY,COM,Male,2013,65.63723956
COUNTRY,HRV,Female,2019,81.58887521
COUNTRY,CHL,Female,2008,81.87941412
COUNTRY,SLV,Female,2003,77.02489416
COUNTRY,KHM,Female,2008,68.38213028
COUNTRY,MLT,Both,2009,80.24911661
COUNTRY,SEN,Female,2007,65.43514443
COUNTRY,JAM,Female,2014,75.11903731
COUNTRY,NGA,Female,2006,58.9021514
COUNTRY,ARG,Male,2009,72.48574404
COUNTRY,GAB,Male,2007,59.14829256
COUNTRY,TGO,Female,2002,58.09074631
COUNTRY,FSM,Male,2000,60.87832289
COUNTRY,YEM,Both,2013,68.75410162
COUNTRY,NOR,Both,2008,80.49471477
COUNTRY,LSO,Male,2009,45.12954455
COUNTRY,BTN,Both,2013,72.72164626
COUNTRY,AFG,Female,2012,60.50475078
COUNTRY,SYR,Male,2001,70.74269992
COUNTRY,HTI,Male,2021,61.69967338
COUNTRY,CHL,Female,2004,80.31974504
COUNTRY,MOZ,Female,2020,61.80654711
COUNTRY,CYP,Female,2019,84.15618588
COUNTRY,ARM,Female,2019,79.78818383
COUNTRY,BDI,Male,2017,61.73259203
COUNTRY,USA,Male,2006,75.31184915
COUNTRY,SWE,Female,2005,82.4605499
COUNTRY,MKD,Male,2009,72.51368626
COUNTRY,MLT,Both,2006,79.36712993
COUNTRY,AFG,Male,2010,58.57066508
COUNTRY,TJK,Both,2008,69.0368299
COUNTRY,GNB,Female,2015,59.89196432
COUNTRY,SWE,Both,2009,81.1481904
COUNTRY,PRY,Both,2000,74.68296704
COUNTRY,BDI,Male,2008,56.5502629
GLOBAL,GLOBAL,Female,2001,69.54443216
COUNTRY,MDV,Male,2011,73.60927932
COUNTRY,BRB,Female,2009,77.18519525
COUNTRY,NOR,Male,2013,79.52688167
COUNTRY,PRT,Both,2009,79.40582714
COUNTRY,MNE,Both,2005,73.98743557
COUNTRY,TKM,Female,2008,70.86647795
COUNTRY,COD,Male,2015,58.06932062
COUNTRY,MDG,Both,2003,59.72543671
COUNTRY,PRI,Female,2011,82.17518669
COUNTRY,COL,Both,2008,75.40888643
COUNTRY,LTU,Both,2000,71.99825868
COUNTRY,DEU,Male,2000,75.04009189
COUNTRY,CYP,Both,2003,79.11243929
COUNTRY,FJI,Female,2019,70.08660188
COUNTRY,ERI,Both,2002,56.7567552
COUNTRY,BLZ,Both,2014,74.2195742
COUNTRY,KHM,Female,2015,71.3554962
COUNTRY,LAO,Male,2003,58.26249789
COUNTRY,ZWE,Both,2009,49.66000005
COUNTRY,BFA,Male,2009,56.03949245
COUNTRY,LBR,Both,2002,53.66640831
COUNTRY,AGO,Male,2012,57.2116531
COUNTRY,COL,Male,2014,74.69923307
COUNTRY,UZB,Both,2000,61.67667881
COUNTRY,NLD,Both,2002,78.28829662
COUNTRY,TGO,Female,2005,59.05655491
COUNTRY,ERI,Female,2010,63.62630298
COUNTRY,PRK,Both,2007,69.69220494
COUNTRY,LTU,Male,2001,65.88261175
COUNTRY,LTU,Both,2017,75.48786469
COUNTRY,BDI,Male,2003,45.40850053
COUNTRY,WSM,Both,2015,70.01944065
COUNTRY,FRA,Female,2007,84.05820415
COUNTRY,YEM,Female,2012,70.13174564
COUNTRY,MDA,Female,2016,75.80097726
COUNTRY,TON,Female,2001,74.48573007
COUNTRY,AUS,Female,2021,84.89781796
COUNTRY,KOR,Both,2001,76.56907797
COUNTRY,LKA,Female,2016,79.73513931
COUNTRY,MDG,Female,2017,64.60071829
COUNTRY,AGO,Both,2009,57.07394875
COUNTRY,SGP,Female,2010,84.03917885
COUNTRY,SLB,Both,2000,63.397598
COUNTRY,ETH,Female,2003,55.46009058
COUNTRY,ISL,Both,2014,82.09822512
COUNTRY,NAM,Female,2015,64.79160262
COUNTRY,BWA,Male,2011,56.4007099
COUNTRY,BGR,Female,2009,77.24036469
COUNTRY,ERI,Both,2019,63.76432633
COUNTRY,LBY,Female,2009,75.59361924
COUNTRY,TJK,Both,2000,65.64695846
REGION,SEAR,Female,2017,72.49628629
COUNTRY,CPV,Male,2016,72.18721707
COUNTRY,LCA,Female,2013,79.69418436
COUNTRY,AGO,Male,2017,59.80257448
COUNTRY,BEN,Female,2019,66.58203128
COUNTRY,KHM,Both,2017,69.12694998
COUNTRY,TGO,Female,2010,61.38348881
COUNTRY,BEN,Female,2021,66.37542835
COUNTRY,FJI,Female,2020,70.24187171
COUNTRY,ATG,Male,2005,73.32044211
COUNTRY,NZL,Both,2005,79.93637338
COUNTRY,LTU,Male,2013,68.41382697
COUNTRY,MWI,Female,2014,64.37271629
COUNTRY,VNM,Female,2016,77.60213277
COUNTRY,AZE,Male,2008,65.91256453
COUNTRY,AFG,Male,2019,60.04471263
COUNTRY,UGA,Both,2015,64.2155816
COUNTRY,AZE,Both,2008,68.71279885
COUNTRY,SWZ,Both,2018,54.73682091
COUNTRY,LVA,Female,2005,76.11442624
COUNTRY,ATG,Female,2019,77.07414499
COUNTRY,AFG,Both,2013,60.43497705
COUNTRY,GMB,Male,2005,58.79968559
COUNTRY,GMB,Male,2002,57.79247098
COUNTRY,YEM,Male,2019,63.94682796
COUNTRY,SVN,Male,2011,76.70341888
COUNTRY,UGA,Male,2013,59.45851856
REGION,AFR,Both,2014,61.97191179
COUNTRY,ATG,Female,2003,77.26421402
WORLDBANKINCOMEGROUP,WB_LI,Both,2012,61.39453419
COUNTRY,BRA,Female,2017,78.47387001
COUNTRY,SLB,Both,2005,63.69667846
COUNTRY,USA,Female,2003,79.33345047
COUNTRY,LUX,Male,2016,80.56376836
COUNTRY,FRA,Female,2002,82.56956597
COUNTRY,BHR,Female,2008,74.03211606
REGION,AFR,Female,2018,65.69070327
COUNTRY,LKA,Female,2014,79.27126977
COUNTRY,BFA,Both,2003,53.57987835
COUNTRY,AUS,Male,2002,77.78702946
COUNTRY,PAN,Both,2001,76.07140858
REGION,EUR,Both,2008,74.81612483
COUNTRY,PAN,Female,2007,80.13021711
COUNTRY,TZA,Male,2009,60.01019164
COUNTRY,ZMB,Female,2014,61.922877
COUNTRY,SYC,Female,2010,76.83388766
COUNTRY,GMB,Both,2005,60.52311247
COUNTRY,TTO,Female,2021,75.15306273
COUNTRY,CHE,Both,2001,80.10038738
COUNTRY,VEN,Male,2021,66.85586071
COUNTRY,ITA,Both,2005,80.51057716
REGION,AFR,Both,2008,58.09440209
COUNTRY,USA,Male,2017,76.30736725
COUNTRY,AFG,Female,2016,61.72904065
COUNTRY,RUS,Female,2003,71.72348568
COUNTRY,MDA,Female,2012,74.62570565
COUNTRY,NZL,Male,2004,77.13818567
COUNTRY,HND,Female,2017,72.551279
WORLDBANKINCOMEGROUP,WB_UMI,Male,2012,70.91818358
COUNTRY,SLE,Both,2015,56.88673236
COUNTRY,CHN,Male,2009,71.74361873
COUNTRY,TJK,Both,2019,73.80997068
COUNTRY,CAF,Both,2003,45.20505974
COUNTRY,VUT,Female,2019,70.64265663
COUNTRY,SEN,Both,2008,64.57897818
COUNTRY,ERI,Female,2019,66.53307729
COUNTRY,ITA,Female,2016,84.8666802
COUNTRY,BRN,Male,2001,74.380425
COUNTRY,KOR,Male,2015,79.14461549
COUNTRY,GAB,Both,2008,60.80435396
COUNTRY,HND,Male,2012,66.76557821
COUNTRY,BGR,Female,2008,76.89818211
COUNTRY,TZA,Male,2020,65.67763855
COUNTRY,GRC,Male,2021,77.25505569
COUNTRY,LAO,Male,2018,65.86938763
COUNTRY,LAO,Both,2016,67.33210713
COUNTRY,LTU,Female,2012,79.27885908
COUNTRY,BHR,Female,2018,77.03479666
COUNTRY,SWZ,Male,2021,51.64387248
COUNTRY,BFA,Both,2017,61.8809308
REGION,WPR,Female,2018,80.60582988
COUNTRY,EST,Male,2006,67.57323785
COUNTRY,MNG,Both,2021,70.09795294
WORLDBANKINCOMEGROUP,WB_LI,Male,2021,61.58379919
COUNTRY,DEU,Male,2008,77.40901519
COUNTRY,IRL,Female,2015,82.9131089
WORLDBANKINCOMEGROUP,WB_UMI,Both,2019,75.66886287
COUNTRY,MLI,Male,2002,54.32822731
COUNTRY,BEN,Both,2008,60.45115465
COUNTRY,CRI,Male,2006,76.83712837
REGION,AFR,Male,2000,51.50445104
COUNTRY,AUT,Female,2007,82.63386959
WORLDBANKINCOMEGROUP,WB_HI,Male,2007,76.31894621
COUNTRY,KOR,Female,2009,83.56383522
REGION,AFR,Female,2020,65.93243809
COUNTRY,BLR,Male,2011,64.66817444
COUNTRY,NGA,Male,2000,52.77503456
COUNTRY,ATG,Both,2007,74.95910853
COUNTRY,ATG,Both,2017,75.565575
COUNTRY,GIN,Both,2021,61.26251027
COUNTRY,NER,Female,2018,61.32477015
COUNTRY,TUR,Both,2008,76.65466357
COUNTRY,ETH,Female,2002,54.45326292
COUNTRY,SOM,Both,2005,49.79233436
COUNTRY,TCD,Female,2019,60.93507186
COUNTRY,GRC,Male,2020,78.49334594
COUNTRY,PAN,Female,2020,80.59030638
COUNTRY,VEN,Both,2017,72.98365736
COUNTRY,SLE,Both,2013,57.05432525
COUNTRY,TLS,Male,2011,66.13185089
COUNTRY,ESP,Female,2003,82.65351695
COUNTRY,NGA,Male,2004,54.91211132
COUNTRY,FJI,Female,2021,67.67014085
COUNTRY,SLB,Male,2006,61.49076302
COUNTRY,LBR,Both,2016,62.21305435
COUNTRY,BGD,Both,2017,73.37868377
COUNTRY,EST,Both,2014,77.0967995
COUNTRY,CHL,Both,2003,77.44592963
COUNTRY,EGY,Female,2015,72.7097886
COUNTRY,IRN,Female,2001,75.49973359
COUNTRY,MAR,Male,2005,70.520791
COUNTRY,BLR,Male,2008,64.5668425
COUNTRY,QAT,Female,2006,73.33428975
COUNTRY,PNG,Female,2019,67.9228878
REGION,AMR,Female,2019,79.75649564
COUNTRY,IRQ,Both,2020,70.41410059
COUNTRY,MAR,Both,2020,72.50615909
COUNTRY,HND,Both,2013,69.35287284
COUNTRY,KWT,Male,2010,79.00283262
COUNTRY,VUT,Female,2009,69.42579064
REGION,EUR,Male,2007,70.66843607
COUNTRY,GHA,Male,2015,61.85041431
COUNTRY,GMB,Female,2002,61.50522167
COUNTRY,GNQ,Both,2018,61.42093734
COUNTRY,ALB,Male,2012,75.29859294
COUNTRY,FRA,Male,2010,77.96451607
COUNTRY,BHS,Both,2011,72.74543627
COUNTRY,VUT,Male,2007,62.52938311
COUNTRY,SYC,Male,2020,75.28529396
COUNTRY,GTM,Female,2014,74.77216141
COUNTRY,MOZ,Both,2014,55.02757929
COUNTRY,LAO,Male,2021,66.08941394
COUNTRY,MDV,Both,2002,71.06296933
COUNTRY,CYP,Both,2001,78.86668678
COUNTRY,LVA,Male,2016,70.04196255
COUNTRY,MNG,Both,2010,67.10227644
COUNTRY,CZE,Female,2013,81.03813152
COUNTRY,NER,Female,2014,60.33193643
COUNTRY,ZAF,Female,2003,54.33816123
COUNTRY,ITA,Male,2015,80.00279151
COUNTRY,ERI,Female,2000,59.02473597
COUNTRY,SLE,Female,2010,55.75041003
COUNTRY,LAO,Female,2011,67.41261805
COUNTRY,NZL,Both,2013,81.36359879
COUNTRY,IND,Both,2018,70.35439242
COUNTRY,MDA,Male,2010,63.20818174
COUNTRY,BWA,Female,2021,63.17931288
COUNTRY,MNG,Female,2005,69.82276172
COUNTRY,AGO,Male,2013,57.85708294
COUNTRY,ALB,Female,2005,77.19090981
COUNTRY,USA,Both,2011,78.65364022
COUNTRY,IRQ,Male,2013,68.04529156
COUNTRY,YEM,Female,2019,70.00606791
COUNTRY,LCA,Female,2016,80.18174294
COUNTRY,VEN,Female,2008,78.81146043
COUNTRY,SYC,Male,2017,70.01394854
COUNTRY,CHE,Both,2007,81.59797301
COUNTRY,IND,Both,2000,63.19893734
COUNTRY,VEN,Female,2019,77.34702822
COUNTRY,CZE,Both,2021,77.07730392
COUNTRY,NOR,Male,2008,78.24886933
COUNTRY,DOM,Male,2013,70.2004756
COUNTRY,IND,Male,2002,63.0487568
COUNTRY,URY,Male,2012,72.36103137
COUNTRY,SOM,Male,2013,50.22523324
COUNTRY,LAO,Both,2000,58.27571315
COUNTRY,SLB,Both,2015,65.15166823
COUNTRY,PRT,Female,2015,83.66558927
REGION,EUR,Both,2004,73.32032577
COUNTRY,NOR,Female,2010,82.84519452
COUNTRY,KIR,Female,2007,64.57706846
COUNTRY,KOR,Female,2010,83.76154295
COUNTRY,MEX,Female,2013,78.57358193
REGION,AFR,Female,2014,63.88296651
COUNTRY,JAM,Female,2010,76.06058716
COUNTRY,EST,Female,2019,82.61362136
COUNTRY,JAM,Female,2011,75.75671497
COUNTRY,USA,Both,2021,76.37368104
COUNTRY,ITA,Female,2021,84.32794663
COUNTRY,NLD,Both,2008,80.25577925
COUNTRY,MUS,Male,2005,68.85813907
COUNTRY,AZE,Both,2002,66.7152002
COUNTRY,KAZ,Both,2009,68.51597079
REGION,WPR,Both,2010,75.2467766
COUNTRY,PRI,Both,2012,79.34782827
REGION,SEAR,Female,2006,68.31427163
COUNTRY,OMN,Female,2021,74.86314497
COUNTRY,ALB,Female,2015,79.62284377
COUNTRY,AGO,Female,2021,64.25583857
COUNTRY,RWA,Male,2010,62.20764259
COUNTRY,AZE,Female,2001,69.06453888
COUNTRY,NOR,Male,2016,80.47891692
COUNTRY,MWI,Male,2021,59.72269836
COUNTRY,SGP,Female,2012,84.31124622
COUNTRY,HND,Both,2008,70.9858569
COUNTRY,LAO,Both,2003,60.19558269
COUNTRY,COM,Female,2009,66.45790938
COUNTRY,GTM,Both,2012,71.91726662
COUNTRY,MWI,Both,2003,47.14250921
COUNTRY,SOM,Male,2021,51.74982512
COUNTRY,DOM,Both,2000,73.39790354
COUNTRY,ITA,Both,2014,82.61004631
COUNTRY,PRI,Female,2006,81.76005661
COUNTRY,YEM,Female,2007,68.38563638
COUNTRY,GNB,Female,2003,53.60711158
COUNTRY,IDN,Male,2020,67.60184694
COUNTRY,TKM,Both,2019,69.14190532
COUNTRY,LTU,Female,2001,77.11438067
REGION,AMR,Male,2012,73.91438209
COUNTRY,STP,Both,2007,67.22798633
COUNTRY,SGP,Both,2017,83.22151158
COUNTRY,BEL,Female,2020,82.88313138
REGION,EUR,Both,2019,78.09893217
COUNTRY,ARG,Male,2011,72.69745626
COUNTRY,NZL,Both,2001,78.46853865
COUNTRY,SVN,Both,2009,79.05086528
COUNTRY,SLE,Male,2013,56.2078119
COUNTRY,CHL,Both,2006,78.48262712
COUNTRY,MDA,Female,2006,70.87702252
COUNTRY,LBY,Female,2021,74.21007102
COUNTRY,GEO,Male,2009,66.90520488
COUNTRY,VEN,Male,2015,69.82087836
COUNTRY,SUR,Male,2001,67.64622393
COUNTRY,GNB,Female,2017,60.58973477
COUNTRY,CAF,Both,2012,49.82204247
COUNTRY,EST,Male,2015,73.06489074
COUNTRY,WSM,Both,2017,69.98522366
COUNTRY,GMB,Male,2019,62.90864586
COUNTRY,KIR,Female,2001,63.90825302
COUNTRY,BHS,Both,2001,71.11367814
COUNTRY,ISR,Male,2003,76.85907511
COUNTRY,UKR,Female,2002,73.28964124
COUNTRY,FSM,Female,2007,67.32443817
COUNTRY,SLE,Male,2003,50.33524483
COUNTRY,TON,Male,2007,69.40573779
COUNTRY,SVK,Male,2017,73.6994527
COUNTRY,NZL,Female,2008,82.22232068
COUNTRY,WSM,Male,2009,67.5787741
COUNTRY,ITA,Both,2002,79.95596277
COUNTRY,VNM,Female,2020,79.20065557
COUNTRY,THA,Both,2008,74.46372111
COUNTRY,PRY,Female,2021,73.16442749
COUNTRY,GNQ,Male,2002,54.35578324
COUNTRY,RUS,Both,2016,71.6156235
COUNTRY,SRB,Male,2006,70.71105551
REGION,AMR,Female,2004,77.84783167
COUNTRY,KWT,Male,2000,75.90425295
COUNTRY,EGY,Male,2002,66.1554584
COUNTRY,URY,Male,2010,72.54090665
COUNTRY,IND,Male,2004,63.68414694
COUNTRY,PRK,Female,2006,72.35940288
COUNTRY,EST,Female,2011,80.88963926
COUNTRY,JPN,Female,2011,85.73354603
COUNTRY,LBR,Both,2014,58.11259758
COUNTRY,TCD,Male,2000,49.51598717
COUNTRY,BGR,Both,2000,71.6428836
COUNTRY,IRN,Male,2008,73.94795392
COUNTRY,TGO,Both,2005,56.95869918
COUNTRY,BDI,Male,2007,55.35373976
COUNTRY,MDG,Female,2015,64.40670491
COUNTRY,QAT,Both,2005,71.03950228
COUNTRY,MRT,Female,2020,69.61082855
COUNTRY,EGY,Both,2012,69.82990211
COUNTRY,SSD,Male,2017,56.69335254
COUNTRY,KEN,Male,2003,53.74264828
COUNTRY,KWT,Both,2006,78.57389835
WORLDBANKINCOMEGROUP,WB_LMI,Female,2020,71.26895193
COUNTRY,ITA,Male,2016,80.70357826
COUNTRY,MWI,Female,2013,63.45829106
COUNTRY,LAO,Female,2005,63.53482856
COUNTRY,LTU,Both,2011,73.54804338
COUNTRY,BGR,Male,2021,67.97640102
COUNTRY,ALB,Male,2018,76.15060246
COUNTRY,PSE,Female,2014,75.95485
COUNTRY,HRV,Both,2005,75.47609796
COUNTRY,CPV,Female,2006,76.67104264
COUNTRY,EGY,Female,2002,71.61504477
COUNTRY,IDN,Both,2012,69.79466506
COUNTRY,URY,Female,2018,80.68457971
COUNTRY,SWE,Both,2013,81.64075183
COUNTRY,BRA,Female,2013,77.92403284
COUNTRY,SWZ,Male,2010,44.03669716
COUNTRY,MAR,Male,2007,70.9349815
COUNTRY,IDN,Male,2002,66.36904773
COUNTRY,PAK,Both,2013,65.10777782
COUNTRY,BEN,Female,2016,65.41066833
COUNTRY,FSM,Female,2002,65.58260671
COUNTRY,KWT,Female,2000,80.00024502
COUNTRY,ETH,Both,2009,62.16370614
COUNTRY,CYP,Male,2002,76.73438145
COUNTRY,DJI,Female,2013,64.75053577
COUNTRY,URY,Male,2002,71.00855174
COUNTRY,GRC,Both,2003,79.0919372
COUNTRY,LKA,Male,2015,73.24371024
COUNTRY,DZA,Male,2015,75.76923132
COUNTRY,BGR,Both,2015,74.56358707
COUNTRY,MEX,Both,2004,75.04316184
COUNTRY,SVN,Both,2016,80.81692358
COUNTRY,TLS,Both,2016,68.07445467
COUNTRY,KGZ,Both,2012,69.96020158
COUNTRY,TKM,Both,2002,65.87608131
COUNTRY,GBR,Female,2000,80.09322344
COUNTRY,SRB,Both,2011,74.54862943
COUNTRY,FJI,Both,2016,67.7499939
COUNTRY,LUX,Female,2021,84.78574158
COUNTRY,DEU,Both,2012,80.59346041
COUNTRY,SRB,Female,2012,77.35493874
COUNTRY,AFG,Female,2003,56.24283698
COUNTRY,NGA,Female,2002,56.24180428
COUNTRY,PAN,Both,2008,76.98278869
COUNTRY,PAK,Male,2007,62.67018973
WORLDBANKINCOMEGROUP,WB_LI,Female,2017,65.57413373
COUNTRY,MDG,Both,2015,63.35879155
COUNTRY,BRB,Male,2017,75.11817702
COUNTRY,OMN,Male,2006,70.99557276
COUNTRY,JPN,Male,2018,81.55870437
COUNTRY,SAU,Female,2011,77.47998737
COUNTRY,ISR,Female,2008,82.41757123
COUNTRY,SGP,Both,2014,82.60495523
COUNTRY,AGO,Female,2011,60.9079416
COUNTRY,FIN,Both,2011,80.2843093
COUNTRY,ALB,Male,2004,72.85164847
COUNTRY,MNG,Female,2001,67.30980963
COUNTRY,GBR,Male,2006,77.11860202
WORLDBANKINCOMEGROUP,WB_UMI,Male,2015,71.78826529
COUNTRY,PRI,Female,2013,82.83254037
COUNTRY,CHL,Both,2001,76.75737429
COUNTRY,PRT,Both,2019,81.36750616
COUNTRY,TON,Male,2014,69.78545283
COUNTRY,KHM,Male,2019,66.86662343
COUNTRY,KHM,Female,2000,61.18097558
COUNTRY,LBN,Female,2012,80.27317568
COUNTRY,LAO,Female,2006,64.23874548
COUNTRY,GBR,Female,2010,82.09473209
COUNTRY,CHE,Both,2006,81.41480541
COUNTRY,MLI,Both,2002,54.16297861
COUNTRY,IND,Male,2010,65.76526026
COUNTRY,QAT,Male,2015,77.41321236
COUNTRY,JPN,Male,2002,78.66935559
COUNTRY,SWE,Both,2003,80.00643909
COUNTRY,AGO,Both,2021,62.13113467
COUNTRY,GUY,Male,2018,65.57499144
COUNTRY,BHR,Female,2017,76.78467923
COUNTRY,CZE,Both,2016,78.93030378
COUNTRY,MUS,Male,2000,67.74529167
COUNTRY,TUN,Female,2007,78.34559449
COUNTRY,BRN,Male,2009,75.50506579
COUNTRY,CHN,Both,2005,72.44256077
COUNTRY,IND,Male,2009,65.44772197
COUNTRY,BWA,Male,2018,62.31130298
COUNTRY,DNK,Male,2021,79.46414153
COUNTRY,CAN,Male,2020,79.27704872
COUNTRY,ISR,Female,2001,81.03896235
COUNTRY,BRB,Female,2015,77.3774774
COUNTRY,LCA,Both,2006,74.71126509
COUNTRY,HRV,Both,2001,75.00312259
COUNTRY,MOZ,Male,2003,49.64333249
COUNTRY,UGA,Male,2002,48.76089237
COUNTRY,FRA,Male,2001,75.39330334
COUNTRY,GHA,Female,2005,61.90680535
COUNTRY,LBN,Male,2001,74.76621699
COUNTRY,JOR,Both,2008,75.81217115
COUNTRY,DOM,Female,2008,76.06822461
COUNTRY,RWA,Female,2005,58.47777325
COUNTRY,CPV,Both,2016,74.86326568
COUNTRY,ETH,Both,2015,67.10395358
COUNTRY,RUS,Female,2020,76.15263485
COUNTRY,VNM,Male,2016,68.93125917
COUNTRY,TUN,Both,2006,75.57522085
COUNTRY,TJK,Male,2011,68.62059568
COUNTRY,MDA,Female,2020,75.88431967
COUNTRY,SSD,Both,2018,58.86129412
COUNTRY,GAB,Female,2019,67.74772189
COUNTRY,TKM,Both,2004,65.61545494
COUNTRY,BTN,Male,2020,73.16909282
COUNTRY,SVN,Female,2010,82.71276232
REGION,EMR,Both,2002,65.88711487
COUNTRY,NAM,Female,2007,59.71589506
WORLDBANKINCOMEGROUP,WB_UMI,Male,2020,71.83933912
REGION,EMR,Both,2018,69.83224713
COUNTRY,AUS,Both,2016,82.59341791
COUNTRY,CIV,Female,2006,57.10112748
COUNTRY,TTO,Female,2015,77.25018967
COUNTRY,STP,Male,2007,65.95243515
COUNTRY,JOR,Female,2003,72.92050447
COUNTRY,LBY,Both,2008,74.20131986
COUNTRY,DEU,Female,2007,82.26613664
COUNTRY,OMN,Female,2014,77.56981986
COUNTRY,GMB,Female,2015,65.78791567
COUNTRY,ARM,Both,2012,73.66922093
COUNTRY,RUS,Male,2002,58.61930397
COUNTRY,HTI,Both,2018,63.47163817
COUNTRY,PRT,Male,2006,75.2781267
COUNTRY,NOR,Female,2000,81.15245142
COUNTRY,CHL,Male,2003,74.55128717
COUNTRY,KHM,Both,2008,65.7502876
COUNTRY,MDA,Female,2015,75.06950339
COUNTRY,TLS,Female,2004,65.79080277
WORLDBANKINCOMEGROUP,WB_UMI,Male,2000,66.97706535
COUNTRY,AUT,Male,2011,78.05171835
COUNTRY,MRT,Both,2004,65.40083987
COUNTRY,BTN,Both,2006,69.95563044
COUNTRY,TGO,Both,2003,56.35238007
COUNTRY,COG,Female,2000,52.67346352
COUNTRY,GBR,Female,2021,81.93070945
COUNTRY,KWT,Male,2020,76.51859306
COUNTRY,SUR,Female,2010,75.94902743
COUNTRY,NPL,Male,2020,68.98308899
COUNTRY,MUS,Male,2012,70.33555372
COUNTRY,SDN,Female,2001,64.27648005
COUNTRY,GBR,Male,2020,78.25842101
COUNTRY,DJI,Male,2006,58.43388178
COUNTRY,JAM,Female,2021,72.77260563
COUNTRY,CUB,Male,2008,76.02503332
COUNTRY,SAU,Both,2012,77.02520885
COUNTRY,JAM,Male,2007,65.51937357
COUNTRY,DZA,Male,2006,73.62443679
COUNTRY,YEM,Both,2006,66.27840827
COUNTRY,KEN,Female,2014,66.14180191
WORLDBANKINCOMEGROUP,WB_HI,Both,2007,79.13737329
COUNTRY,BGD,Both,2007,68.42856138
COUNTRY,CRI,Female,2014,82.91867374
COUNTRY,MLI,Male,2009,58.08935152
COUNTRY,COD,Both,2015,59.96244072
COUNTRY,LUX,Both,2000,78.4163246
REGION,WPR,Male,2004,70.15758041
COUNTRY,UZB,Both,2016,69.95773109
COUNTRY,MNE,Both,2002,73.54605523
COUNTRY,PER,Both,2008,78.86141336
REGION,AFR,Both,2006,56.4398241
COUNTRY,ZAF,Both,2010,57.09683041
COUNTRY,CHN,Male,2012,72.70466301
COUNTRY,SWZ,Female,2015,55.48163574
COUNTRY,COM,Female,2011,67.10483926
COUNTRY,LKA,Male,2016,73.62061812
COUNTRY,UZB,Both,2003,62.74285785
COUNTRY,BEL,Male,2007,76.88983898
COUNTRY,COL,Female,2010,78.99634235
COUNTRY,SWE,Female,2010,83.14946396
COUNTRY,NPL,Both,2001,66.16930825
COUNTRY,TCD,Female,2002,53.30188967
COUNTRY,ZWE,Both,2014,56.95717402
COUNTRY,LBY,Both,2007,74.50020642
COUNTRY,EST,Male,2019,74.6948324
GLOBAL,GLOBAL,Female,2007,72.00171871
COUNTRY,MDA,Female,2001,70.1121676
REGION,EMR,Both,2020,68.92815031
COUNTRY,SOM,Male,2002,47.26937738
COUNTRY,PRK,Male,2013,67.79411885
COUNTRY,RWA,Female,2019,69.61982934
COUNTRY,POL,Female,2000,77.8773398
COUNTRY,GRC,Both,2000,78.42147917
COUNTRY,DZA,Female,2015,76.59493865
COUNTRY,DZA,Both,2005,74.07853584
COUNTRY,MKD,Female,2006,76.05040952
REGION,EUR,Female,2014,80.22973148
COUNTRY,ISR,Male,2019,80.74316576
COUNTRY,CYP,Female,2020,84.07164515
COUNTRY,MDV,Both,2010,74.73135148
COUNTRY,LBY,Both,2010,74.11333
COUNTRY,ATG,Female,2014,77.30671356
COUNTRY,IRQ,Male,2007,63.63310637
COUNTRY,ZWE,Male,2005,45.30671747
COUNTRY,PAK,Both,2004,62.44387744
COUNTRY,ZMB,Female,2000,45.13834795
COUNTRY,MRT,Male,2021,68.37986022
COUNTRY,URY,Both,2021,74.98295244
COUNTRY,BLZ,Male,2014,71.67104637
COUNTRY,GNQ,Both,2004,56.18357801
COUNTRY,YEM,Female,2000,64.67004384
COUNTRY,KOR,Both,2019,83.68842093
COUNTRY,HND,Male,2002,69.17590641
COUNTRY,OMN,Male,2008,70.79719929
COUNTRY,SDN,Both,2000,62.48898469
COUNTRY,KGZ,Both,2003,66.27050684
COUNTRY,BIH,Male,2014,74.68459874
COUNTRY,DNK,Male,2003,75.03809029
COUNTRY,CHN,Female,2019,80.36419718
COUNTRY,KHM,Male,2006,61.69316485
COUNTRY,VCT,Male,2007,71.07156929
COUNTRY,COG,Male,2013,61.28710081
COUNTRY,SSD,Both,2013,59.03400442
COUNTRY,ATG,Male,2008,72.10370838
COUNTRY,TZA,Female,2021,68.37561394
COUNTRY,FJI,Female,2005,69.56902502
COUNTRY,MOZ,Both,2011,53.5270243
COUNTRY,IRN,Female,2010,78.56991115
COUNTRY,BRN,Female,2000,77.10901207
COUNTRY,ZAF,Both,2018,65.31532246
COUNTRY,BRA,Both,2008,73.71397618
COUNTRY,KHM,Male,2012,64.8190813
COUNTRY,SEN,Both,2011,65.97224307
COUNTRY,FRA,Both,2005,80.00456559
COUNTRY,NER,Male,2003,52.25374021
COUNTRY,SGP,Female,2003,81.95102262
WORLDBANKINCOMEGROUP,WB_UMI,Female,2012,77.11279782
COUNTRY,BDI,Female,2014,64.06939818
COUNTRY,MDA,Both,2013,71.32497048
REGION,SEAR,Both,2020,70.72011705
COUNTRY,BOL,Male,2011,69.83791489
COUNTRY,PAN,Female,2013,80.66583524
COUNTRY,GMB,Both,2004,60.16114704
COUNTRY,SVK,Female,2000,77.40551039
COUNTRY,ECU,Female,2001,76.25045668
